entry_id,loc_name,loc_id,sample_name,sample_id,tester,family,entry_type,material_type,x,y,Earht,Earht_quality,Hrvwt,Hrvwt_quality,PlotRating,PlotRating_quality,Mst,Mst_quality,Pltht,Pltht_quality,NumPlts,NumPlts_quality,staygrn,staygrn_quality,Tstwt,Tstwt_quality,Yield,Yield_quality
155,loc_1,991,sam_140,140,tester_2,fam_36,entry,topcross,57,49,52,G,29.33,G,7,G,27,G,105.9,G,61.65719704,G,57.28,G,50,G,225,G
156,loc_1,991,sam_058,58,tester_2,fam_23,entry,topcross,50,46,55.5,G,27.51,G,7,G,25.3,G,106.36,G,53.5512675,G,56.7,G,51.6,G,215.9,G
157,loc_1,991,sam_097,97,tester_2,fam_77,entry,topcross,57,48,47.75,G,29.09,G,9,G,29.8,G,103.46,G,63.29190432,G,59.94,G,53,G,214.6,G
158,loc_1,991,sam_074,74,tester_2,fam_101,entry,topcross,68,45,56.75,G,29.96,G,7,G,28.8,G,106.47,G,63.0444339,G,63.39,G,51.6,G,224.1,G
159,loc_1,991,sam_210,210,tester_2,fam_29,entry,topcross,48,50,51,G,30.02,G,7,G,26,G,102.75,G,62.8012601,G,57.03,G,52.5,G,233.4,G
160,loc_1,991,sam_150,150,tester_2,fam_06,entry,topcross,63,46,60.25,G,28.28,G,7,G,25.4,G,114.81,G,64.52153638,G,59.45,G,51.4,G,221.7,G
161,loc_1,991,sam_134,134,tester_2,fam_80,entry,topcross,53,45,57,G,29.38,G,7,G,30.5,G,113.31,G,62.5694386,G,66.87,G,52.7,G,214.5,G
162,loc_1,991,sam_175,175,tester_2,fam_39,entry,topcross,59,51,58,G,30.11,G,7,G,23.1,G,106.79,G,61.25308399,G,56.73,G,53.4,G,243.3,G
163,loc_1,991,sam_142,142,tester_2,fam_36,entry,topcross,66,43,54.75,G,32.03,G,9,G,28,G,107.41,G,64.69360848,G,59.5,G,51.3,G,242.3,G
164,loc_1,991,sam_156,156,tester_2,fam_91,entry,topcross,64,46,56.25,G,33.3,G,7,G,31.9,G,115.52,G,63.44939654,G,61.57,G,52.7,G,238.3,G
165,loc_1,991,sam_184,184,tester_2,fam_82,entry,topcross,63,43,53.25,G,32.49,G,9,G,28.6,G,108.33,G,64.86573181,G,61.62,G,52.9,G,243.7,G
166,loc_1,991,sam_228,228,tester_2,fam_93,entry,topcross,62,41,53.75,G,30.99,G,7,G,26.1,G,108.01,G,65.86272956,G,59.53,G,53.9,G,240.6,G
167,loc_1,991,sam_227,227,tester_2,fam_51,entry,topcross,57,44,50.75,G,31.21,G,7,G,30.8,G,106.93,G,66.97979461,G,62.92,G,53.4,G,226.9,G
168,loc_1,991,sam_065,65,tester_2,fam_27,entry,topcross,70,44,55.33,G,28.99,G,7,G,26.9,G,106.1,G,64.59171034,G,57.36,G,52.4,G,222.7,G
169,loc_1,991,sam_113,113,tester_2,fam_70,entry,topcross,60,50,65.33,G,28.15,G,7,G,27.2,G,111.57,G,61.24044279,G,59.52,G,63.4,G,215.3,G
170,loc_1,991,sam_155,155,tester_2,fam_91,entry,topcross,67,50,55.5,G,34.4,G,7,G,35.5,G,110.36,G,63.4904517,G,64.41,G,53.1,G,233.1,G
171,loc_1,991,sam_011,11,tester_2,fam_83,entry,topcross,49,50,53.5,G,31.12,G,7,G,29.9,G,105.71,G,63.27405565,G,59.29,G,52,G,229.2,G
172,loc_1,991,sam_108,108,tester_2,fam_70,entry,topcross,51,51,58.5,G,32.78,G,7,G,30.5,G,110.55,G,63.31268679,G,60.66,G,52.9,G,239.4,G
173,loc_1,991,sam_071,71,tester_2,fam_53,entry,topcross,59,41,53,G,26.9,G,11,G,25,G,106.96,G,63.5269838,G,57.29,G,52.4,G,212,G
174,loc_1,991,sam_009,9,tester_2,fam_83,entry,topcross,48,41,57.5,G,32.37,G,9,G,32,G,108,G,64.98404232,G,62.02,G,52.3,G,231.3,G
175,loc_1,991,sam_229,229,tester_2,fam_93,entry,topcross,70,43,53.25,G,45.06,G,7,G,27.3,G,107.34,G,66.48317304,G,59.43,G,52.6,G,240.2,G
176,loc_1,991,sam_190,190,tester_2,fam_75,entry,topcross,53,42,59,G,31,G,7,G,29.8,G,110.89,G,65.26937863,G,60.41,G,60.4,G,228.6,G
177,loc_1,991,sam_003,3,tester_2,fam_44,entry,topcross,54,46,61.5,G,30.91,G,5,G,27.6,G,112.57,G,65.43332403,G,57.83,G,51.6,G,235.1,G
178,loc_1,991,sam_158,158,tester_2,fam_97,entry,topcross,67,47,56,G,32.69,G,7,G,28.4,G,111.77,G,64.08306659,G,61.45,G,51.9,G,245.9,G
179,loc_1,991,sam_153,153,tester_2,fam_72,entry,topcross,63,42,55,G,38.08,G,9,G,30.1,G,108.85,G,79.0025,G,63.47,G,52.2,G,279.7,G
180,loc_1,991,sam_128,128,tester_2,fam_96,entry,topcross,56,49,55.33,G,29.96,G,7,G,28.4,G,104.75,G,66.39384619,G,58.97,G,52,G,225.4,G
181,loc_1,991,sam_138,138,tester_2,fam_106,entry,topcross,61,43,59.5,G,29.48,G,7,G,26.7,G,110.72,G,57.11992204,G,58.7,G,52,G,227,G
182,loc_1,991,sam_002,2,tester_2,fam_111,entry,topcross,57,46,59.25,G,35.64,G,9,G,30.7,G,111.26,G,63.51854444,G,61.36,G,54.6,G,259.5,G
183,loc_1,991,sam_154,154,tester_2,fam_91,entry,topcross,53,47,57.5,G,31.39,Q,7,G,36.5,Q,112.35,G,63.77594261,G,63.58,G,51.9,Q,209.4,Q
184,loc_1,991,sam_230,230,tester_2,fam_93,entry,topcross,58,49,58.75,G,30.29,G,7,G,37.2,G,105.51,G,63.18530136,G,57.14,G,49.8,G,230.4,G
185,loc_1,991,sam_077,77,tester_2,fam_124,entry,topcross,59,49,55.75,G,28.81,G,7,G,26.9,G,106.73,G,62.08627331,G,58.3,G,52.8,G,221.3,G
186,loc_1,991,sam_020,20,tester_3,fam_13,entry,topcross,69,49,61.75,G,30.65,G,7,G,25.9,G,113.16,G,64.4388444,G,60.91,G,50.9,G,238.6,G
187,loc_1,991,sam_167,167,tester_3,fam_109,entry,topcross,63,45,64,G,30.53,G,7,G,25.2,G,111.06,G,65.66506473,G,67.29,G,53.5,G,239.9,G
188,loc_1,991,sam_021,21,tester_3,fam_01,entry,topcross,52,43,55,G,30.69,G,9,G,27.5,G,109.53,G,51.15896,G,60.78,G,51.4,G,233.8,G
189,loc_1,991,sam_099,99,tester_3,fam_01,entry,topcross,58,41,57,G,31.51,G,7,G,27.1,G,108.08,G,64.63502184,G,59.71,G,53.2,G,241.3,G
190,loc_1,991,sam_055,55,tester_3,fam_118,entry,topcross,52,41,59.75,G,28.31,G,9,G,29.7,G,108.76,G,61.17075482,G,60.44,G,54.2,G,209.1,G
191,loc_1,991,sam_024,24,tester_3,fam_02,entry,topcross,70,46,58,G,29.78,G,7,G,24.4,G,108.61,G,60.73940885,G,60.66,G,53.6,G,236.5,G
192,loc_1,991,sam_036,36,tester_3,fam_37,entry,topcross,63,48,60.25,G,28.16,G,7,G,25.3,G,111.8,G,64.49363915,G,61.37,G,53.4,G,221,G
193,loc_1,991,sam_107,107,tester_3,fam_01,entry,topcross,59,46,53.5,G,29.69,G,7,G,24,G,106.17,G,63.61281209,G,59.44,G,51.5,G,237.1,G
194,loc_1,991,sam_042,42,tester_3,fam_03,entry,topcross,54,41,57,G,29.56,G,7,G,27.1,G,105.86,G,61.75899929,G,59.65,G,54.7,G,226.4,G
195,loc_1,991,sam_031,31,tester_3,fam_25,entry,topcross,58,51,64.67,G,30.82,G,7,G,25.8,G,113.06,G,65.54491506,G,59.14,G,55.3,G,240.3,G
196,loc_1,991,sam_008,8,tester_3,fam_56,entry,topcross,51,44,63,G,28.04,G,7,G,28.4,G,109.16,G,60.79235239,G,61.53,G,53.2,G,210.9,G
197,loc_1,991,sam_030,30,tester_3,fam_25,entry,topcross,60,45,56.25,G,27.68,G,7,G,24.8,G,109.85,G,65.18872791,G,59.14,G,54.9,G,218.7,G
198,loc_1,991,sam_026,26,tester_3,fam_16,entry,topcross,67,41,60.25,G,30.98,G,7,G,25.8,G,108.38,G,63.79217151,G,60.34,G,53.5,G,241.5,G
199,loc_1,991,sam_044,44,tester_3,fam_03,entry,topcross,69,44,57,G,32.96,G,9,G,24.9,G,109.22,G,63.37931527,G,59.01,G,54,G,260.1,G
200,loc_1,991,sam_070,70,tester_3,fam_31,entry,topcross,51,49,60.25,G,29.73,G,7,G,29.8,G,107.94,G,65.59904698,G,62.35,G,54.4,G,219.3,G
201,loc_1,991,sam_016,16,tester_3,fam_28,entry,topcross,62,42,56.75,G,26.44,G,7,G,24.1,G,103.07,G,67.5727609,G,57.82,G,51.7,G,210.8,G
202,loc_1,991,sam_015,15,tester_3,fam_26,entry,topcross,55,42,55.5,G,25.05,G,7,G,26.1,G,106.5,G,64.78798952,G,57.2,G,51.5,G,194.5,G
203,loc_1,991,sam_029,29,tester_3,fam_25,entry,topcross,62,44,60,G,28.32,G,7,G,25.5,G,109.56,G,66.10992846,G,60.67,G,53.5,G,221.7,G
204,loc_1,991,sam_130,130,tester_3,fam_80,entry,topcross,64,49,64,G,29.73,G,7,G,25.1,G,110.49,G,61.51029625,G,60.85,G,52.8,G,234,G
205,loc_1,991,sam_052,52,tester_3,fam_03,entry,topcross,61,51,61.25,G,31.82,G,7,G,27.7,G,108.2,G,66.04652203,G,62.88,G,53,G,241.7,G
206,loc_1,991,sam_041,41,tester_3,fam_76,entry,topcross,64,47,62.25,G,27.53,G,7,G,27.3,G,112.92,G,58.26109978,G,60.91,G,53.4,G,210.3,G
207,loc_1,991,sam_067,67,tester_3,fam_54,entry,topcross,55,48,62,G,29.63,G,7,G,26.6,G,106.79,G,59.71105733,G,60.52,G,52.9,G,228.5,G
208,loc_1,991,sam_032,32,tester_3,fam_25,entry,topcross,64,44,59.33,G,29.4,G,9,G,26.5,G,111.48,G,63.07689041,G,61.65,G,55,G,227,G
209,loc_1,991,sam_006,6,tester_3,fam_87,entry,topcross,63,49,62,G,32.02,G,7,G,27.2,G,112.28,G,64.39529722,G,62.92,G,53.2,G,244.9,G
210,loc_1,991,sam_054,54,tester_3,fam_88,entry,topcross,70,47,55.5,G,26.62,G,7,G,25.2,G,108.06,G,59.57330695,G,62.27,G,54.7,G,209.2,G
211,loc_1,991,sam_053,53,tester_3,fam_03,entry,topcross,50,41,63,G,31.04,G,9,G,27.5,G,108.68,G,63.50841412,G,62.81,G,53,G,236.4,G
212,loc_1,991,sam_045,45,tester_3,fam_19,entry,topcross,57,41,53.5,G,26.33,G,9,G,27.2,G,106.85,G,60.98316721,G,57.27,G,54,G,201.4,G
213,loc_1,991,sam_194,194,tester_3,fam_117,entry,topcross,63,44,60.5,G,30,G,7,G,25.8,G,109.6,G,63.26330139,G,60.51,G,53.9,G,233.9,G
214,loc_1,991,sam_051,51,tester_3,fam_123,entry,topcross,56,42,58.25,G,31.36,G,7,G,28,G,108.71,G,65.3658357,G,59.26,G,52,G,237.2,G
215,loc_1,991,sam_012,12,tester_3,fam_119,entry,topcross,54,43,54.25,G,33.58,G,9,G,28.6,G,109.89,G,64.3229476,G,61.07,G,51.8,G,251.9,G
216,loc_1,991,sam_127,127,tester_3,fam_65,entry,topcross,52,50,55.75,G,30.68,G,7,G,30,G,106.03,G,64.19240555,G,61.12,G,51.3,G,225.6,G
217,loc_1,991,sam_056,56,tester_3,fam_07,entry,topcross,54,45,60.75,G,30.09,G,9,G,30,G,111.36,G,54.79070926,G,60.36,G,52.4,G,221.3,G
218,loc_1,991,sam_195,195,tester_3,fam_117,entry,topcross,61,46,66.75,G,30.71,G,9,G,25.2,G,112.56,G,64.69735087,G,60.5,G,53.9,G,241.3,G
219,loc_1,991,sam_112,112,tester_3,fam_70,entry,topcross,50,48,61.25,G,31.5,G,7,G,27.5,G,110.72,G,60.83034581,G,61.4,G,55.1,G,239.9,G
220,loc_1,991,sam_061,61,tester_3,fam_64,entry,topcross,61,45,60.75,G,30.57,G,9,G,25.8,G,108.34,G,61.72023045,G,60,G,51.6,G,238.3,G
221,loc_1,991,sam_043,43,tester_3,fam_03,entry,topcross,69,48,59.5,G,28.26,G,7,G,25,G,108.6,G,63.80803216,G,62.91,G,52.3,G,222.7,G
222,loc_1,991,sam_040,40,tester_3,fam_02,entry,topcross,66,42,60.5,G,30.74,G,9,G,24.8,G,107.7,G,63.24018375,G,62.55,G,53.6,G,242.9,G
223,loc_1,991,sam_225,225,tester_3,fam_95,entry,topcross,57,43,64,G,27.09,G,7,G,26.1,G,106.96,G,57.88352583,G,57.22,G,54.5,G,210.3,G
224,loc_1,991,sam_025,25,tester_3,fam_16,entry,topcross,70,50,59.25,G,32.8,G,7,G,27.2,G,111.13,G,66.45496697,G,60.61,G,54.4,G,250.9,G
225,loc_1,991,sam_019,19,tester_3,fam_11,entry,topcross,49,44,65.75,G,27.85,G,9,G,24.1,G,113.23,G,53.88523,G,58.17,G,51.9,G,222.1,G
226,loc_1,991,sam_013,13,tester_3,fam_119,entry,topcross,62,43,58.75,G,33.2,G,7,G,27.2,G,114.48,G,60.46022433,G,61.41,G,53.5,G,253.9,G
227,loc_1,991,sam_114,114,tester_3,fam_70,entry,topcross,69,45,55.5,G,31.89,G,7,G,24.2,G,110.21,G,55.90307025,G,59.02,G,52.7,G,254,G
228,loc_1,991,sam_240,240,tester_3,fam_102,entry,topcross,51,41,120.44,G,31.76,G,9,G,27.1,G,109.57,G,61.62982023,G,61.31,G,54.8,G,243.3,G
229,loc_1,991,sam_023,23,tester_3,fam_02,entry,topcross,53,41,64.5,G,31.96,G,7,G,27.9,G,114.26,G,61.78074977,G,60.22,G,54.3,G,242.1,G
230,loc_1,991,sam_001,1,tester_3,fam_111,entry,topcross,51,50,58.25,G,32.82,G,7,G,29.9,G,107.71,G,60.02633955,G,60.09,G,52.8,G,241.7,G
231,loc_1,991,sam_171,171,tester_3,fam_08,entry,topcross,49,49,65.75,G,28.72,G,7,G,26.3,G,72.82,G,64.8661225,G,58.87,G,51.9,G,222.4,G
232,loc_1,991,sam_018,18,tester_3,fam_52,entry,topcross,59,45,59,G,31.25,G,7,G,26.7,G,112.15,G,66.13924577,G,59.77,G,53.4,G,240.7,G
233,loc_1,991,sam_022,22,tester_3,fam_02,entry,topcross,66,44,58.5,G,30.75,G,9,G,23,G,109.06,G,82.17953,G,53.02,G,52.3,G,248.8,G
234,loc_1,991,sam_103,103,tester_3,fam_01,entry,topcross,52,44,63.75,G,29.49,G,7,G,28.2,G,111.35,G,58.10852198,G,61.05,G,53.7,G,222.5,G
235,loc_1,991,sam_048,48,tester_3,fam_118,entry,topcross,65,48,56.5,G,31.59,G,7,G,27.7,G,111.11,G,64.10587529,G,60.64,G,54.3,G,240,G
236,loc_1,991,sam_034,34,tester_3,fam_25,entry,topcross,70,42,63.75,G,31.83,G,9,G,26.8,G,110.17,G,64.93563215,G,62.43,G,53.4,G,244.8,G
237,loc_1,991,sam_037,37,tester_3,fam_76,entry,topcross,51,42,59,G,27.22,G,4,G,25.9,G,105.86,G,62.94649191,G,61.32,G,55.1,G,211.9,G
238,loc_1,991,sam_047,47,tester_3,fam_76,entry,topcross,54,49,68.75,G,27.79,G,7,G,26.9,G,107.75,G,58.90050959,G,59.26,G,54.3,G,213.4,G
239,loc_1,991,sam_005,5,tester_3,fam_84,entry,topcross,60,49,56,G,18.05,G,7,G,25.5,G,155.26,G,66.02888394,G,61.8,G,52.9,G,237.4,G
240,loc_1,991,sam_039,39,tester_3,fam_02,entry,topcross,47,43,56,G,33.61,G,7,G,26.5,G,106.56,G,69.92898634,G,60.3,G,52.9,G,259.5,G
241,loc_1,991,sam_226,226,tester_3,fam_51,entry,topcross,54,42,52,G,30.68,G,9,G,26.5,G,106.29,G,62.18847882,G,60.74,G,53.9,G,236.9,G
242,loc_1,991,sam_027,27,tester_3,fam_16,entry,topcross,65,42,55.25,G,29.77,G,7,G,26.4,G,106.57,G,63.28189205,G,60.3,G,54.6,G,230.2,G
243,loc_1,991,sam_057,57,tester_3,fam_66,entry,topcross,56,45,59.5,G,46.52,G,7,G,28.8,G,113.16,G,63.71120955,G,58.99,G,53.1,G,254,G
973,loc_1,991,sam_215,215,NA,NA,check,hybrid,68,44,54.5,G,26.85,G,7,G,23.3,G,109.17,G,64.42698227,G,57.75,G,52.6,G,216.4,G
974,loc_1,991,sam_216,216,NA,NA,check,hybrid,50,50,56.25,G,29.5,G,7,G,24.4,G,108.23,G,65.37137217,G,59.12,G,51.7,G,234.3,G
975,loc_1,991,sam_216,216,NA,NA,check,hybrid,54,51,62.25,G,14.34,G,7,G,27,G,112.67,G,64.04052957,G,59.39,G,52.2,G,224,G
976,loc_1,991,sam_216,216,NA,NA,check,hybrid,69,50,56,G,29.93,G,11,G,24.3,G,111.28,G,65.22705611,G,60,G,51.6,G,238,G
977,loc_1,991,sam_216,216,NA,NA,check,hybrid,49,45,57.5,G,29.71,G,7,G,24.7,G,108.22,G,62.35229204,G,58.77,G,51.5,G,235,G
978,loc_1,991,sam_217,217,NA,NA,check,hybrid,57,47,58.25,G,31.44,G,7,G,28.6,G,106.93,G,65.67615791,G,61.26,G,53.8,G,235.9,G
979,loc_1,991,sam_217,217,NA,NA,check,hybrid,64,43,53.75,G,31.07,G,9,G,28,G,106.44,G,62.63426881,G,61.07,G,53.6,G,235,G
980,loc_1,991,sam_217,217,NA,NA,check,hybrid,60,42,58.5,G,32.13,G,7,G,28.1,G,104.56,G,64.21255649,G,61.08,G,53.8,G,242.7,G
981,loc_1,991,sam_217,217,NA,NA,check,hybrid,56,41,-1.15,G,31.6,G,7,G,28.7,G,107.85,G,65.62126176,G,60.57,G,53.2,G,236.7,G
982,loc_1,991,sam_219,219,NA,NA,check,hybrid,65,49,54.75,G,32.43,G,9,G,27.5,G,109,G,63.07214151,G,62.03,G,42.6,G,247,G
983,loc_1,991,sam_219,219,NA,NA,check,hybrid,61,48,53.5,G,30.84,G,7,G,27.9,G,109.37,G,60.69174793,G,61.05,G,52.3,G,233.6,G
984,loc_1,991,sam_219,219,NA,NA,check,hybrid,53,46,56.5,G,30.23,G,7,G,30.8,G,110.49,G,65.42675125,G,62.68,G,52.4,G,219.8,G
244,loc_2,992,sam_214,214,NA,NA,check,hybrid,8,83,53,G,,,,,,,100.84,G,64,G,,,,,,
245,loc_2,992,sam_216,216,NA,NA,check,hybrid,18,73,49.25,G,,,,,,,94.72,G,63,G,,,,,,
246,loc_2,992,sam_217,217,NA,NA,check,hybrid,18,75,49.75,S,,,,,,,93.49,S,62,S,,,,,,
247,loc_2,992,sam_221,221,NA,NA,check,hybrid,17,80,45.5,G,,,,,,,89.16,G,81,G,,,,,,
248,loc_2,992,sam_213,213,NA,NA,check,hybrid,28,82,51.25,G,,,,,,,138.85,G,66,G,,,,,,
249,loc_2,992,sam_087,87,tester_5,fam_78,entry,topcross,20,77,48,G,,,,,,,92.85,G,64,G,,,,,,
250,loc_2,992,sam_131,131,tester_5,fam_80,entry,topcross,14,83,45,G,,,,,,,88.98,G,67,G,,,,,,
251,loc_2,992,sam_176,176,tester_5,fam_14,entry,topcross,19,78,50.25,G,,,,,,,91.86,G,59,G,,,,,,
252,loc_2,992,sam_187,187,tester_5,fam_69,entry,topcross,29,80,43.25,G,,,,,,,90.61,G,66,G,,,,,,
253,loc_2,992,sam_079,79,tester_5,fam_124,entry,topcross,30,77,45.75,G,,,,,,,84.69,G,70,G,,,,,,
254,loc_2,992,sam_186,186,tester_5,fam_100,entry,topcross,31,82,47.75,G,,,,,,,85.3,G,65,G,,,,,,
255,loc_2,992,sam_196,196,tester_5,fam_117,entry,topcross,18,77,43.75,G,,,,,,,87.63,G,66,G,,,,,,
256,loc_2,992,sam_177,177,tester_5,fam_09,entry,topcross,16,80,48.75,G,,,,,,,88.72,G,64,G,,,,,,
257,loc_2,992,sam_085,85,tester_5,fam_78,entry,topcross,16,83,51.5,G,,,,,,,94.19,G,63,G,,,,,,
258,loc_2,992,sam_060,60,tester_5,fam_64,entry,topcross,23,76,46.25,G,,,,,,,89,G,70,G,,,,,,
259,loc_2,992,sam_181,181,tester_5,fam_43,entry,topcross,25,76,50.75,G,,,,,,,93.05,G,68,G,,,,,,
260,loc_2,992,sam_086,86,tester_5,fam_77,entry,topcross,26,73,49.75,G,,,,,,,93.76,G,67,G,,,,,,
261,loc_2,992,sam_119,119,tester_5,fam_70,entry,topcross,26,81,52.25,G,,,,,,,94.09,G,66,G,,,,,,
262,loc_2,992,sam_201,201,tester_5,fam_85,entry,topcross,27,77,46,G,,,,,,,93.31,G,66,G,,,,,,
263,loc_2,992,sam_110,110,tester_5,fam_70,entry,topcross,7,83,48.75,G,,,,,,,94.33,G,68,G,,,,,,
264,loc_2,992,sam_098,98,tester_5,fam_78,entry,topcross,21,73,44.5,G,,,,,,,40.3,G,64,G,,,,,,
265,loc_2,992,sam_129,129,tester_5,fam_80,entry,topcross,14,81,49.25,G,,,,,,,89.81,G,64,G,,,,,,
266,loc_2,992,sam_199,199,tester_5,fam_45,entry,topcross,16,82,46.33,G,,,,,,,126.76,G,60,G,,,,,,
267,loc_2,992,sam_118,118,tester_5,fam_70,entry,topcross,28,74,0.7,G,,,,,,,87.6,G,68,G,,,,,,
268,loc_2,992,sam_116,116,tester_5,fam_68,entry,topcross,32,80,46,G,,,,,,,86.66,G,68,G,,,,,,
269,loc_2,992,sam_180,180,tester_5,fam_43,entry,topcross,21,79,-8.2,G,,,,,,,92.67,G,63,G,,,,,,
270,loc_2,992,sam_075,75,tester_5,fam_31,entry,topcross,16,81,49,G,,,,,,,94.97,G,69,G,,,,,,
271,loc_2,992,sam_083,83,tester_5,fam_49,entry,topcross,18,74,47,G,,,,,,,87.15,G,58,G,,,,,,
272,loc_2,992,sam_123,123,tester_5,fam_86,entry,topcross,15,76,53.75,G,,,,,,,97.22,G,71,G,,,,,,
273,loc_2,992,sam_132,132,tester_5,fam_80,entry,topcross,18,78,48,G,,,,,,,89.4,G,61,G,,,,,,
274,loc_2,992,sam_174,174,tester_5,fam_12,entry,topcross,25,73,50.5,G,,,,,,,94.36,G,68,G,,,,,,
275,loc_2,992,sam_183,183,tester_5,fam_43,entry,topcross,10,83,47.5,G,,,,,,,93.41,G,69,G,,,,,,
276,loc_2,992,sam_182,182,tester_5,fam_43,entry,topcross,20,82,46.5,G,,,,,,,87.15,G,57,G,,,,,,
277,loc_2,992,sam_080,80,tester_5,fam_77,entry,topcross,17,76,52.5,G,,,,,,,131.71,G,68,G,,,,,,
278,loc_2,992,sam_179,179,tester_5,fam_115,entry,topcross,18,80,44.75,G,,,,,,,85.05,G,57,G,,,,,,
279,loc_2,992,sam_197,197,tester_5,fam_117,entry,topcross,20,81,49,G,,,,,,,87.25,G,66,G,,,,,,
280,loc_2,992,sam_126,126,tester_5,fam_65,entry,topcross,30,78,45.25,G,,,,,,,86.08,G,64,G,,,,,,
281,loc_2,992,sam_191,191,tester_5,fam_107,entry,topcross,8,76,42.75,G,,,,,,,92.86,G,65,G,,,,,,
282,loc_2,992,sam_120,120,tester_5,fam_67,entry,topcross,22,83,50.25,G,,,,,,,87.92,G,80,G,,,,,,
283,loc_2,992,sam_198,198,tester_5,fam_117,entry,topcross,17,81,37.25,G,,,,,,,82.37,G,65,G,,,,,,
284,loc_2,992,sam_192,192,tester_5,fam_15,entry,topcross,29,78,43,G,,,,,,,90.6,G,68,G,,,,,,
285,loc_2,992,sam_200,200,tester_5,fam_81,entry,topcross,30,74,43.25,G,,,,,,,77.05,Q,66,G,,,,,,
286,loc_2,992,sam_078,78,tester_5,fam_124,entry,topcross,32,82,49.25,G,,,,,,,84.84,G,63,G,,,,,,
287,loc_2,992,sam_189,189,tester_5,fam_47,entry,topcross,26,78,53.5,G,,,,,,,90.07,G,65,G,,,,,,
288,loc_2,992,sam_205,205,tester_4,fam_41,entry,topcross,19,77,52,G,,,,,,,97.2,G,66,G,,,,,,
289,loc_2,992,sam_147,147,tester_4,fam_01,entry,topcross,23,77,54,G,,,,,,,104.04,G,68,G,,,,,,
290,loc_2,992,sam_159,159,tester_4,fam_40,entry,topcross,16,76,54.33,G,,,,,,,96.06,G,68,G,,,,,,
291,loc_2,992,sam_203,203,tester_4,fam_42,entry,topcross,16,78,50.5,G,,,,,,,94.45,G,69,G,,,,,,
292,loc_2,992,sam_185,185,tester_4,fam_38,entry,topcross,29,75,50.25,G,,,,,,,92.13,G,65,G,,,,,,
293,loc_2,992,sam_149,149,tester_4,fam_116,entry,topcross,14,79,49,G,,,,,,,98.18,G,66,G,,,,,,
294,loc_2,992,sam_164,164,tester_4,fam_24,entry,topcross,7,78,50.75,G,,,,,,,101.14,G,67,G,,,,,,
295,loc_2,992,sam_160,160,tester_4,fam_40,entry,topcross,32,79,49.75,S,,,,,,,93.84,S,47,G,,,,,,
296,loc_2,992,sam_166,166,tester_4,fam_125,entry,topcross,17,82,52.75,G,,,,,,,94.85,G,67,G,,,,,,
297,loc_2,992,sam_202,202,tester_4,fam_108,entry,topcross,8,75,52.25,Q,,,,,,,101.95,Q,62,G,,,,,,
298,loc_2,992,sam_148,148,tester_4,fam_125,entry,topcross,11,78,52,G,,,,,,,97.64,G,66,G,,,,,,
299,loc_2,992,sam_172,172,tester_4,fam_21,entry,topcross,13,75,53.75,G,,,,,,,102.35,G,65,G,,,,,,
300,loc_2,992,sam_169,169,tester_4,fam_121,entry,topcross,24,74,48,G,,,,,,,98.79,G,70,G,,,,,,
301,loc_2,992,sam_162,162,tester_4,fam_40,entry,topcross,32,73,47.25,G,,,,,,,90.49,G,65,G,,,,,,
302,loc_2,992,sam_223,223,tester_4,fam_102,entry,topcross,24,73,54.75,G,,,,,,,101.47,G,66,G,,,,,,
303,loc_2,992,sam_122,122,tester_1,fam_90,entry,topcross,22,76,43.25,Q,,,,,,,91.84,Q,61,G,,,,,,
304,loc_2,992,sam_236,236,tester_1,fam_50,entry,topcross,22,79,43.75,Q,,,,,,,89.96,Q,66,G,,,,,,
305,loc_2,992,sam_094,94,tester_1,fam_77,entry,topcross,31,81,48,G,,,,,,,88.86,G,67,G,,,,,,
306,loc_2,992,sam_237,237,tester_1,fam_50,entry,topcross,12,75,54.25,G,,,,,,,99.8,G,45,G,,,,,,
307,loc_2,992,sam_089,89,tester_1,fam_77,entry,topcross,11,75,56.75,G,,,,,,,106.35,G,63,G,,,,,,
308,loc_2,992,sam_232,232,tester_1,fam_48,entry,topcross,8,77,45.75,G,,,,,,,94.09,G,52,G,,,,,,
309,loc_2,992,sam_144,144,tester_1,fam_74,entry,topcross,25,82,52,G,,,,,,,103.58,G,64,G,,,,,,
310,loc_2,992,sam_125,125,tester_1,fam_65,entry,topcross,22,78,51,Q,,,,,,,90.75,Q,66,G,,,,,,
311,loc_2,992,sam_115,115,tester_1,fam_70,entry,topcross,32,77,53,G,,,,,,,94.81,G,62,G,,,,,,
312,loc_2,992,sam_246,246,tester_1,fam_58,entry,topcross,21,76,47.75,Q,,,,,,,93.78,Q,66,G,,,,,,
313,loc_2,992,sam_234,234,tester_1,fam_61,entry,topcross,21,78,52.75,G,,,,,,,91.75,G,68,G,,,,,,
314,loc_2,992,sam_046,46,tester_1,fam_57,entry,topcross,27,81,50.25,G,,,,,,,92.91,G,62,G,,,,,,
315,loc_2,992,sam_244,244,tester_1,fam_126,entry,topcross,12,81,52.67,G,,,,,,,96.7,G,64,G,,,,,,
316,loc_2,992,sam_109,109,tester_1,fam_70,entry,topcross,30,81,52.75,G,,,,,,,93.02,G,66,G,,,,,,
317,loc_2,992,sam_028,28,tester_1,fam_17,entry,topcross,27,79,51.25,G,,,,,,,92.64,G,61,G,,,,,,
318,loc_2,992,sam_050,50,tester_1,fam_122,entry,topcross,8,79,49.75,G,,,,,,,95.72,G,64,G,,,,,,
